"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","HUR","TOT","PC_LF","M","2016-02",9.9,
"LVA","HUR","TOT","PC_LF","M","2016-03",9.7,
"LVA","HUR","TOT","PC_LF","M","2016-04",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-05",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-06",9.6,
"LVA","HUR","TOT","PC_LF","M","2016-07",9.8,
"LVA","HUR","TOT","PC_LF","M","2016-08",9.8,
"LVA","HUR","TOT","PC_LF","M","2016-09",9.7,
"LVA","HUR","TOT","PC_LF","M","2016-10",9.5,
"LVA","HUR","TOT","PC_LF","M","2016-11",9.4,
"LVA","HUR","TOT","PC_LF","M","2016-12",9.4,
"LVA","HUR","TOT","PC_LF","M","2017-01",9.3,
"LVA","HUR","TOT","PC_LF","M","2017-02",9,
"LVA","HUR","TOT","PC_LF","M","2017-03",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-04",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-05",8.9,
"LVA","HUR","TOT","PC_LF","M","2017-06",8.9,
"LVA","HUR","TOT","PC_LF","M","2017-07",8.8,
"LVA","HUR","TOT","PC_LF","M","2017-08",8.7,
"LVA","HUR","TOT","PC_LF","M","2017-09",8.5,
"LVA","HUR","TOT","PC_LF","M","2017-10",8.4,
"LVA","HUR","TOT","PC_LF","M","2017-11",8.3,
"LVA","HUR","TOT","PC_LF","M","2017-12",8.1,
"LVA","HUR","TOT","PC_LF","M","2018-01",8,
"LVA","HUR","TOT","PC_LF","M","2018-02",7.8,
"LVA","HUR","TOT","PC_LF","M","2018-03",7.7,
"LVA","HUR","TOT","PC_LF","M","2018-04",7.7,
"LVA","HUR","TOT","PC_LF","M","2018-05",7.6,
"LVA","HUR","TOT","PC_LF","M","2018-06",7.5,
"LVA","HUR","TOT","PC_LF","M","2018-07",7.3,
"LVA","HUR","TOT","PC_LF","M","2018-08",7.1,
"LVA","HUR","TOT","PC_LF","M","2018-09",7,
"LVA","HUR","TOT","PC_LF","M","2018-10",7.1,
"LVA","HUR","TOT","PC_LF","M","2018-11",7.1,
"LVA","HUR","TOT","PC_LF","M","2018-12",7,
"LVA","HUR","TOT","PC_LF","M","2019-01",6.8,
"LVA","HUR","TOT","PC_LF","M","2019-02",6.6,
"LVA","HUR","TOT","PC_LF","M","2019-03",6.4,
"LVA","HUR","TOT","PC_LF","M","2019-04",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-05",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-06",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-07",6.3,
"LVA","HUR","TOT","PC_LF","M","2019-08",6.2,
"LVA","HUR","TOT","PC_LF","M","2019-09",6,
"LVA","HUR","TOT","PC_LF","M","2019-10",5.8,
"LVA","HUR","TOT","PC_LF","M","2019-11",6,
"LVA","HUR","TOT","PC_LF","M","2019-12",6.6,
"LVA","HUR","TOT","PC_LF","M","2020-01",7.2,
"LVA","HUR","TOT","PC_LF","M","2020-02",7.2,
"LVA","HUR","TOT","PC_LF","M","2020-03",7.4,
"LVA","HUR","TOT","PC_LF","M","2020-04",8.3,
"LVA","HUR","TOT","PC_LF","M","2020-05",8.6,
"LVA","HUR","TOT","PC_LF","M","2020-06",8.7,
"LVA","HUR","TOT","PC_LF","M","2020-07",8.7,
"LVA","HUR","TOT","PC_LF","M","2020-08",8.6,
"LVA","HUR","TOT","PC_LF","M","2020-09",8.3,
"LVA","HUR","TOT","PC_LF","M","2020-10",8.2,
"LVA","HUR","TOT","PC_LF","M","2020-11",8.1,
"LVA","HUR","TOT","PC_LF","M","2020-12",8,
"LVA","HUR","TOT","PC_LF","M","2021-01",7.8,
"LVA","HUR","TOT","PC_LF","M","2021-02",7.7,
"LVA","HUR","TOT","PC_LF","M","2021-03",7.7,
"LVA","HUR","TOT","PC_LF","M","2021-04",7.7,
"LVA","HUR","TOT","PC_LF","M","2021-05",7.8,
"LVA","HUR","TOT","PC_LF","M","2021-06",7.8,
"LVA","HUR","TOT","PC_LF","M","2021-07",7.5,
"LVA","HUR","TOT","PC_LF","M","2021-08",7.1,
"LVA","HUR","TOT","PC_LF","M","2021-09",6.8,
"LTU","HUR","TOT","PC_LF","M","2005-01",9.8,
"LTU","HUR","TOT","PC_LF","M","2005-02",9.5,
"LTU","HUR","TOT","PC_LF","M","2005-03",9.3,
"LTU","HUR","TOT","PC_LF","M","2005-04",9.3,
"LTU","HUR","TOT","PC_LF","M","2005-05",9,
"LTU","HUR","TOT","PC_LF","M","2005-06",8.6,
"LTU","HUR","TOT","PC_LF","M","2005-07",8.1,
"LTU","HUR","TOT","PC_LF","M","2005-08",7.7,
"LTU","HUR","TOT","PC_LF","M","2005-09",7.4,
"LTU","HUR","TOT","PC_LF","M","2005-10",7.2,
"LTU","HUR","TOT","PC_LF","M","2005-11",7,
"LTU","HUR","TOT","PC_LF","M","2005-12",6.9,
"LTU","HUR","TOT","PC_LF","M","2006-01",6.7,
"LTU","HUR","TOT","PC_LF","M","2006-02",6.4,
"LTU","HUR","TOT","PC_LF","M","2006-03",6.2,
"LTU","HUR","TOT","PC_LF","M","2006-04",5.9,
"LTU","HUR","TOT","PC_LF","M","2006-05",5.8,
"LTU","HUR","TOT","PC_LF","M","2006-06",5.8,
"LTU","HUR","TOT","PC_LF","M","2006-07",5.9,
"LTU","HUR","TOT","PC_LF","M","2006-08",5.8,
"LTU","HUR","TOT","PC_LF","M","2006-09",5.6,
"LTU","HUR","TOT","PC_LF","M","2006-10",5.3,
"LTU","HUR","TOT","PC_LF","M","2006-11",5,
"LTU","HUR","TOT","PC_LF","M","2006-12",5,
"LTU","HUR","TOT","PC_LF","M","2007-01",4.3,
"LTU","HUR","TOT","PC_LF","M","2007-02",4.4,
"LTU","HUR","TOT","PC_LF","M","2007-03",4.4,
"LTU","HUR","TOT","PC_LF","M","2007-04",4.4,
"LTU","HUR","TOT","PC_LF","M","2007-05",4.3,
"LTU","HUR","TOT","PC_LF","M","2007-06",4.3,
"LTU","HUR","TOT","PC_LF","M","2007-07",4.3,
"LTU","HUR","TOT","PC_LF","M","2007-08",4.2,
"LTU","HUR","TOT","PC_LF","M","2007-09",4.2,
"LTU","HUR","TOT","PC_LF","M","2007-10",4.1,
"LTU","HUR","TOT","PC_LF","M","2007-11",4,
"LTU","HUR","TOT","PC_LF","M","2007-12",4.1,
"LTU","HUR","TOT","PC_LF","M","2008-01",4.2,
"LTU","HUR","TOT","PC_LF","M","2008-02",4.2,
"LTU","HUR","TOT","PC_LF","M","2008-03",4.1,
"LTU","HUR","TOT","PC_LF","M","2008-04",4.1,
"LTU","HUR","TOT","PC_LF","M","2008-05",4.3,
"LTU","HUR","TOT","PC_LF","M","2008-06",4.8,
"LTU","HUR","TOT","PC_LF","M","2008-07",5.6,
"LTU","HUR","TOT","PC_LF","M","2008-08",6.4,
"LTU","HUR","TOT","PC_LF","M","2008-09",7.1,
"LTU","HUR","TOT","PC_LF","M","2008-10",7.7,
"LTU","HUR","TOT","PC_LF","M","2008-11",8.3,
"LTU","HUR","TOT","PC_LF","M","2008-12",9,
"LTU","HUR","TOT","PC_LF","M","2009-01",9.8,
"LTU","HUR","TOT","PC_LF","M","2009-02",10.7,
"LTU","HUR","TOT","PC_LF","M","2009-03",11.6,
"LTU","HUR","TOT","PC_LF","M","2009-04",12.6,
"LTU","HUR","TOT","PC_LF","M","2009-05",13.4,
"LTU","HUR","TOT","PC_LF","M","2009-06",14,
"LTU","HUR","TOT","PC_LF","M","2009-07",14.4,
"LTU","HUR","TOT","PC_LF","M","2009-08",14.9,
"LTU","HUR","TOT","PC_LF","M","2009-09",15.4,
"LTU","HUR","TOT","PC_LF","M","2009-10",15.9,
"LTU","HUR","TOT","PC_LF","M","2009-11",16.3,
"LTU","HUR","TOT","PC_LF","M","2009-12",16.6,
"LTU","HUR","TOT","PC_LF","M","2010-01",16.7,
"LTU","HUR","TOT","PC_LF","M","2010-02",17.5,
"LTU","HUR","TOT","PC_LF","M","2010-03",17.8,
"LTU","HUR","TOT","PC_LF","M","2010-04",18.1,
"LTU","HUR","TOT","PC_LF","M","2010-05",18.2,
"LTU","HUR","TOT","PC_LF","M","2010-06",18.3,
"LTU","HUR","TOT","PC_LF","M","2010-07",18.3,
"LTU","HUR","TOT","PC_LF","M","2010-08",18.2,
"LTU","HUR","TOT","PC_LF","M","2010-09",18,
"LTU","HUR","TOT","PC_LF","M","2010-10",17.9,
"LTU","HUR","TOT","PC_LF","M","2010-11",17.6,
"LTU","HUR","TOT","PC_LF","M","2010-12",17.4,
"LTU","HUR","TOT","PC_LF","M","2011-01",17.2,
"LTU","HUR","TOT","PC_LF","M","2011-02",16.8,
"LTU","HUR","TOT","PC_LF","M","2011-03",16.5,
"LTU","HUR","TOT","PC_LF","M","2011-04",16,
"LTU","HUR","TOT","PC_LF","M","2011-05",15.8,
"LTU","HUR","TOT","PC_LF","M","2011-06",15.6,
"LTU","HUR","TOT","PC_LF","M","2011-07",15.7,
"LTU","HUR","TOT","PC_LF","M","2011-08",15.4,
"LTU","HUR","TOT","PC_LF","M","2011-09",14.8,
"LTU","HUR","TOT","PC_LF","M","2011-10",14,
"LTU","HUR","TOT","PC_LF","M","2011-11",13.5,
"LTU","HUR","TOT","PC_LF","M","2011-12",13.5,
"LTU","HUR","TOT","PC_LF","M","2012-01",13.9,
"LTU","HUR","TOT","PC_LF","M","2012-02",14.1,
"LTU","HUR","TOT","PC_LF","M","2012-03",14,
"LTU","HUR","TOT","PC_LF","M","2012-04",13.7,
"LTU","HUR","TOT","PC_LF","M","2012-05",13.5,
"LTU","HUR","TOT","PC_LF","M","2012-06",13.3,
"LTU","HUR","TOT","PC_LF","M","2012-07",13.1,
"LTU","HUR","TOT","PC_LF","M","2012-08",13.1,
"LTU","HUR","TOT","PC_LF","M","2012-09",13.1,
"LTU","HUR","TOT","PC_LF","M","2012-10",13.1,
"LTU","HUR","TOT","PC_LF","M","2012-11",13.1,
"LTU","HUR","TOT","PC_LF","M","2012-12",12.8,
"LTU","HUR","TOT","PC_LF","M","2013-01",12.4,
"LTU","HUR","TOT","PC_LF","M","2013-02",12,
"LTU","HUR","TOT","PC_LF","M","2013-03",11.8,
"LTU","HUR","TOT","PC_LF","M","2013-04",11.9,
"LTU","HUR","TOT","PC_LF","M","2013-05",11.7,
"LTU","HUR","TOT","PC_LF","M","2013-06",11.6,
"LTU","HUR","TOT","PC_LF","M","2013-07",11.7,
"LTU","HUR","TOT","PC_LF","M","2013-08",11.8,
"LTU","HUR","TOT","PC_LF","M","2013-09",11.7,
"LTU","HUR","TOT","PC_LF","M","2013-10",11.7,
"LTU","HUR","TOT","PC_LF","M","2013-11",11.7,
"LTU","HUR","TOT","PC_LF","M","2013-12",11.6,
"LTU","HUR","TOT","PC_LF","M","2014-01",11.6,
"LTU","HUR","TOT","PC_LF","M","2014-02",11.3,
"LTU","HUR","TOT","PC_LF","M","2014-03",11,
"LTU","HUR","TOT","PC_LF","M","2014-04",11,
"LTU","HUR","TOT","PC_LF","M","2014-05",11.2,
"LTU","HUR","TOT","PC_LF","M","2014-06",11,
"LTU","HUR","TOT","PC_LF","M","2014-07",10.4,
"LTU","HUR","TOT","PC_LF","M","2014-08",10.3,
"LTU","HUR","TOT","PC_LF","M","2014-09",10,
"LTU","HUR","TOT","PC_LF","M","2014-10",10.3,
"LTU","HUR","TOT","PC_LF","M","2014-11",10.5,
"LTU","HUR","TOT","PC_LF","M","2014-12",10.2,
"LTU","HUR","TOT","PC_LF","M","2015-01",9.6,
"LTU","HUR","TOT","PC_LF","M","2015-02",9.3,
"LTU","HUR","TOT","PC_LF","M","2015-03",9,
"LTU","HUR","TOT","PC_LF","M","2015-04",9.3,
"LTU","HUR","TOT","PC_LF","M","2015-05",9.2,
"LTU","HUR","TOT","PC_LF","M","2015-06",9.3,
"LTU","HUR","TOT","PC_LF","M","2015-07",9.2,
"LTU","HUR","TOT","PC_LF","M","2015-08",9.2,
"LTU","HUR","TOT","PC_LF","M","2015-09",9.1,
"LTU","HUR","TOT","PC_LF","M","2015-10",9.1,
"LTU","HUR","TOT","PC_LF","M","2015-11",8.8,
"LTU","HUR","TOT","PC_LF","M","2015-12",8.6,
"LTU","HUR","TOT","PC_LF","M","2016-01",8.1,
"LTU","HUR","TOT","PC_LF","M","2016-02",8,
"LTU","HUR","TOT","PC_LF","M","2016-03",8.1,
"LTU","HUR","TOT","PC_LF","M","2016-04",7.9,
"LTU","HUR","TOT","PC_LF","M","2016-05",8.3,
"LTU","HUR","TOT","PC_LF","M","2016-06",8.1,
"LTU","HUR","TOT","PC_LF","M","2016-07",8.1,
"LTU","HUR","TOT","PC_LF","M","2016-08",7.9,
"LTU","HUR","TOT","PC_LF","M","2016-09",7.7,
"LTU","HUR","TOT","PC_LF","M","2016-10",7.6,
"LTU","HUR","TOT","PC_LF","M","2016-11",7.6,
"LTU","HUR","TOT","PC_LF","M","2016-12",7.6,
"LTU","HUR","TOT","PC_LF","M","2017-01",7.8,
"LTU","HUR","TOT","PC_LF","M","2017-02",7.8,
"LTU","HUR","TOT","PC_LF","M","2017-03",7.6,
"LTU","HUR","TOT","PC_LF","M","2017-04",7.5,
"LTU","HUR","TOT","PC_LF","M","2017-05",7.2,
"LTU","HUR","TOT","PC_LF","M","2017-06",6.9,
"LTU","HUR","TOT","PC_LF","M","2017-07",6.8,
"LTU","HUR","TOT","PC_LF","M","2017-08",6.7,
"LTU","HUR","TOT","PC_LF","M","2017-09",6.6,
"LTU","HUR","TOT","PC_LF","M","2017-10",6.8,
"LTU","HUR","TOT","PC_LF","M","2017-11",6.8,
"LTU","HUR","TOT","PC_LF","M","2017-12",6.8,
"LTU","HUR","TOT","PC_LF","M","2018-01",6.7,
"LTU","HUR","TOT","PC_LF","M","2018-02",6.6,
"LTU","HUR","TOT","PC_LF","M","2018-03",6.6,
"LTU","HUR","TOT","PC_LF","M","2018-04",6.1,
"LTU","HUR","TOT","PC_LF","M","2018-05",5.9,
"LTU","HUR","TOT","PC_LF","M","2018-06",6.1,
"LTU","HUR","TOT","PC_LF","M","2018-07",6,
"LTU","HUR","TOT","PC_LF","M","2018-08",5.9,
"LTU","HUR","TOT","PC_LF","M","2018-09",6.1,
"LTU","HUR","TOT","PC_LF","M","2018-10",6.2,
"LTU","HUR","TOT","PC_LF","M","2018-11",6,
"LTU","HUR","TOT","PC_LF","M","2018-12",6,
"LTU","HUR","TOT","PC_LF","M","2019-01",6,
"LTU","HUR","TOT","PC_LF","M","2019-02",6.1,
"LTU","HUR","TOT","PC_LF","M","2019-03",6.1,
"LTU","HUR","TOT","PC_LF","M","2019-04",6,
"LTU","HUR","TOT","PC_LF","M","2019-05",6.1,
"LTU","HUR","TOT","PC_LF","M","2019-06",6.2,
"LTU","HUR","TOT","PC_LF","M","2019-07",6.4,
"LTU","HUR","TOT","PC_LF","M","2019-08",6.5,
"LTU","HUR","TOT","PC_LF","M","2019-09",6.5,
"LTU","HUR","TOT","PC_LF","M","2019-10",6.3,
"LTU","HUR","TOT","PC_LF","M","2019-11",6.5,
"LTU","HUR","TOT","PC_LF","M","2019-12",6.6,
"LTU","HUR","TOT","PC_LF","M","2020-01",6.2,
"LTU","HUR","TOT","PC_LF","M","2020-02",6.7,
"LTU","HUR","TOT","PC_LF","M","2020-03",7.2,
"LTU","HUR","TOT","PC_LF","M","2020-04",7.9,
"LTU","HUR","TOT","PC_LF","M","2020-05",8.6,
"LTU","HUR","TOT","PC_LF","M","2020-06",9.1,
"LTU","HUR","TOT","PC_LF","M","2020-07",9.4,
"LTU","HUR","TOT","PC_LF","M","2020-08",9.8,
"LTU","HUR","TOT","PC_LF","M","2020-09",9.9,
"LTU","HUR","TOT","PC_LF","M","2020-10",9.3,
"LTU","HUR","TOT","PC_LF","M","2020-11",9.2,
"LTU","HUR","TOT","PC_LF","M","2020-12",9.2,
"LTU","HUR","TOT","PC_LF","M","2021-01",7.4,
"LTU","HUR","TOT","PC_LF","M","2021-02",6.8,
"LTU","HUR","TOT","PC_LF","M","2021-03",6.5,
"LTU","HUR","TOT","PC_LF","M","2021-04",7.2,
"LTU","HUR","TOT","PC_LF","M","2021-05",7.7,
"LTU","HUR","TOT","PC_LF","M","2021-06",7.8,
"LTU","HUR","TOT","PC_LF","M","2021-07",7.5,
"LTU","HUR","TOT","PC_LF","M","2021-08",7.2,
"LTU","HUR","TOT","PC_LF","M","2021-09",6.7,
"COL","HUR","TOT","PC_LF","M","2007-01",11.49585,
"COL","HUR","TOT","PC_LF","M","2007-02",11.62984,
"COL","HUR","TOT","PC_LF","M","2007-03",11.66892,
"COL","HUR","TOT","PC_LF","M","2007-04",10.89654,
"COL","HUR","TOT","PC_LF","M","2007-05",11.52852,
"COL","HUR","TOT","PC_LF","M","2007-06",11.41701,
"COL","HUR","TOT","PC_LF","M","2007-07",10.70123,
"COL","HUR","TOT","PC_LF","M","2007-08",11.05629,
"COL","HUR","TOT","PC_LF","M","2007-09",11.33188,
"COL","HUR","TOT","PC_LF","M","2007-10",11.31924,
"COL","HUR","TOT","PC_LF","M","2007-11",10.74114,
"COL","HUR","TOT","PC_LF","M","2007-12",10.68791,
"COL","HUR","TOT","PC_LF","M","2008-01",10.77267,
"COL","HUR","TOT","PC_LF","M","2008-02",10.81546,
"COL","HUR","TOT","PC_LF","M","2008-03",11.07983,
"COL","HUR","TOT","PC_LF","M","2008-04",11.11396,
"COL","HUR","TOT","PC_LF","M","2008-05",10.74553,
"COL","HUR","TOT","PC_LF","M","2008-06",11.40477,
"COL","HUR","TOT","PC_LF","M","2008-07",11.5526,
"COL","HUR","TOT","PC_LF","M","2008-08",11.50353,
"COL","HUR","TOT","PC_LF","M","2008-09",11.4447,
"COL","HUR","TOT","PC_LF","M","2008-10",11.2895,
"COL","HUR","TOT","PC_LF","M","2008-11",12.2224,
"COL","HUR","TOT","PC_LF","M","2008-12",11.34805,
"COL","HUR","TOT","PC_LF","M","2009-01",11.6914,
"COL","HUR","TOT","PC_LF","M","2009-02",11.2791,
"COL","HUR","TOT","PC_LF","M","2009-03",11.81306,
"COL","HUR","TOT","PC_LF","M","2009-04",12.0978,
"COL","HUR","TOT","PC_LF","M","2009-05",11.61969,
"COL","HUR","TOT","PC_LF","M","2009-06",11.61028,
"COL","HUR","TOT","PC_LF","M","2009-07",12.1261,
"COL","HUR","TOT","PC_LF","M","2009-08",12.05725,
"COL","HUR","TOT","PC_LF","M","2009-09",12.72004,
"COL","HUR","TOT","PC_LF","M","2009-10",12.9584,
"COL","HUR","TOT","PC_LF","M","2009-11",12.61675,
"COL","HUR","TOT","PC_LF","M","2009-12",12.12425,
"COL","HUR","TOT","PC_LF","M","2010-01",12.16374,
"COL","HUR","TOT","PC_LF","M","2010-02",11.4334,
"COL","HUR","TOT","PC_LF","M","2010-03",11.67691,
"COL","HUR","TOT","PC_LF","M","2010-04",12.21937,
"COL","HUR","TOT","PC_LF","M","2010-05",12.04318,
"COL","HUR","TOT","PC_LF","M","2010-06",11.96496,
"COL","HUR","TOT","PC_LF","M","2010-07",12.2288,
"COL","HUR","TOT","PC_LF","M","2010-08",11.56136,
"COL","HUR","TOT","PC_LF","M","2010-09",11.16339,
"COL","HUR","TOT","PC_LF","M","2010-10",11.42547,
"COL","HUR","TOT","PC_LF","M","2010-11",12.20028,
"COL","HUR","TOT","PC_LF","M","2010-12",11.89101,
"COL","HUR","TOT","PC_LF","M","2011-01",11.25111,
"COL","HUR","TOT","PC_LF","M","2011-02",11.57304,
"COL","HUR","TOT","PC_LF","M","2011-03",10.7425,
"COL","HUR","TOT","PC_LF","M","2011-04",11.13161,
"COL","HUR","TOT","PC_LF","M","2011-05",11.20516,
"COL","HUR","TOT","PC_LF","M","2011-06",11.23478,
"COL","HUR","TOT","PC_LF","M","2011-07",11.14384,
"COL","HUR","TOT","PC_LF","M","2011-08",10.45227,
"COL","HUR","TOT","PC_LF","M","2011-09",10.29362,
"COL","HUR","TOT","PC_LF","M","2011-10",10.2573,
"COL","HUR","TOT","PC_LF","M","2011-11",10.6201,
"COL","HUR","TOT","PC_LF","M","2011-12",10.65054,
"COL","HUR","TOT","PC_LF","M","2012-01",10.34944,
"COL","HUR","TOT","PC_LF","M","2012-02",10.69242,
"COL","HUR","TOT","PC_LF","M","2012-03",10.17488,
"COL","HUR","TOT","PC_LF","M","2012-04",10.8172,
"COL","HUR","TOT","PC_LF","M","2012-05",10.73969,
"COL","HUR","TOT","PC_LF","M","2012-06",10.34652,
"COL","HUR","TOT","PC_LF","M","2012-07",10.44591,
"COL","HUR","TOT","PC_LF","M","2012-08",10.11479,
"COL","HUR","TOT","PC_LF","M","2012-09",10.49121,
"COL","HUR","TOT","PC_LF","M","2012-10",10.0939,
"COL","HUR","TOT","PC_LF","M","2012-11",10.56542,
"COL","HUR","TOT","PC_LF","M","2012-12",10.33864,
"COL","HUR","TOT","PC_LF","M","2013-01",10.03496,
"COL","HUR","TOT","PC_LF","M","2013-02",10.60569,
"COL","HUR","TOT","PC_LF","M","2013-03",10.04282,
"COL","HUR","TOT","PC_LF","M","2013-04",10.1618,
"COL","HUR","TOT","PC_LF","M","2013-05",9.440882,
"COL","HUR","TOT","PC_LF","M","2013-06",9.585316,
"COL","HUR","TOT","PC_LF","M","2013-07",9.579837,
"COL","HUR","TOT","PC_LF","M","2013-08",9.645109,
"COL","HUR","TOT","PC_LF","M","2013-09",9.51338,
"COL","HUR","TOT","PC_LF","M","2013-10",8.911308,
"COL","HUR","TOT","PC_LF","M","2013-11",9.725206,
"COL","HUR","TOT","PC_LF","M","2013-12",9.124211,
"COL","HUR","TOT","PC_LF","M","2014-01",9.213791,
"COL","HUR","TOT","PC_LF","M","2014-02",9.547007,
"COL","HUR","TOT","PC_LF","M","2014-03",9.515173,
"COL","HUR","TOT","PC_LF","M","2014-04",8.908667,
"COL","HUR","TOT","PC_LF","M","2014-05",8.803597,
"COL","HUR","TOT","PC_LF","M","2014-06",9.485927,
"COL","HUR","TOT","PC_LF","M","2014-07",8.980159,
"COL","HUR","TOT","PC_LF","M","2014-08",9.296686,
"COL","HUR","TOT","PC_LF","M","2014-09",8.837377,
"COL","HUR","TOT","PC_LF","M","2014-10",8.914041,
"COL","HUR","TOT","PC_LF","M","2014-11",8.886768,
"COL","HUR","TOT","PC_LF","M","2014-12",9.449074,
"COL","HUR","TOT","PC_LF","M","2015-01",8.864213,
"COL","HUR","TOT","PC_LF","M","2015-02",8.78434,
"COL","HUR","TOT","PC_LF","M","2015-03",8.641641,
"COL","HUR","TOT","PC_LF","M","2015-04",9.468693,
"COL","HUR","TOT","PC_LF","M","2015-05",8.863376,
"COL","HUR","TOT","PC_LF","M","2015-06",8.542846,
"COL","HUR","TOT","PC_LF","M","2015-07",8.50806,
"COL","HUR","TOT","PC_LF","M","2015-08",9.415337,
"COL","HUR","TOT","PC_LF","M","2015-09",9.427836,
"COL","HUR","TOT","PC_LF","M","2015-10",9.192206,
"COL","HUR","TOT","PC_LF","M","2015-11",8.423077,
"COL","HUR","TOT","PC_LF","M","2015-12",9.283441,
"COL","HUR","TOT","PC_LF","M","2016-01",9.829329,
"COL","HUR","TOT","PC_LF","M","2016-02",8.952347,
"COL","HUR","TOT","PC_LF","M","2016-03",9.875333,
"COL","HUR","TOT","PC_LF","M","2016-04",9.03725,
"COL","HUR","TOT","PC_LF","M","2016-05",8.772804,
"COL","HUR","TOT","PC_LF","M","2016-06",9.202185,
"COL","HUR","TOT","PC_LF","M","2016-07",9.531468,
"COL","HUR","TOT","PC_LF","M","2016-08",9.372625,
"COL","HUR","TOT","PC_LF","M","2016-09",8.973882,
"COL","HUR","TOT","PC_LF","M","2016-10",9.362236,
"COL","HUR","TOT","PC_LF","M","2016-11",8.755289,
"COL","HUR","TOT","PC_LF","M","2016-12",9.520113,
"COL","HUR","TOT","PC_LF","M","2017-01",9.640494,
"COL","HUR","TOT","PC_LF","M","2017-02",9.383908,
"COL","HUR","TOT","PC_LF","M","2017-03",9.463,
"COL","HUR","TOT","PC_LF","M","2017-04",8.979811,
"COL","HUR","TOT","PC_LF","M","2017-05",9.335105,
"COL","HUR","TOT","PC_LF","M","2017-06",9.047364,
"COL","HUR","TOT","PC_LF","M","2017-07",9.333794,
"COL","HUR","TOT","PC_LF","M","2017-08",9.412354,
"COL","HUR","TOT","PC_LF","M","2017-09",9.758264,
"COL","HUR","TOT","PC_LF","M","2017-10",9.603649,
"COL","HUR","TOT","PC_LF","M","2017-11",9.695173,
"COL","HUR","TOT","PC_LF","M","2017-12",9.37284,
"COL","HUR","TOT","PC_LF","M","2018-01",9.690594,
"COL","HUR","TOT","PC_LF","M","2018-02",9.670406,
"COL","HUR","TOT","PC_LF","M","2018-03",9.178731,
"COL","HUR","TOT","PC_LF","M","2018-04",9.485595,
"COL","HUR","TOT","PC_LF","M","2018-05",9.54292,
"COL","HUR","TOT","PC_LF","M","2018-06",9.374396,
"COL","HUR","TOT","PC_LF","M","2018-07",9.336391,
"COL","HUR","TOT","PC_LF","M","2018-08",9.487582,
"COL","HUR","TOT","PC_LF","M","2018-09",9.988286,
"COL","HUR","TOT","PC_LF","M","2018-10",10.11964,
"COL","HUR","TOT","PC_LF","M","2018-11",10.09778,
"COL","HUR","TOT","PC_LF","M","2018-12",10.61932,
"COL","HUR","TOT","PC_LF","M","2019-01",10.56299,
"COL","HUR","TOT","PC_LF","M","2019-02",10.56844,
"COL","HUR","TOT","PC_LF","M","2019-03",10.57562,
"COL","HUR","TOT","PC_LF","M","2019-04",10.35881,
"COL","HUR","TOT","PC_LF","M","2019-05",10.31989,
"COL","HUR","TOT","PC_LF","M","2019-06",9.711997,
"COL","HUR","TOT","PC_LF","M","2019-07",10.3184,
"COL","HUR","TOT","PC_LF","M","2019-08",11.1958,
"COL","HUR","TOT","PC_LF","M","2019-09",10.78037,
"COL","HUR","TOT","PC_LF","M","2019-10",10.99959,
"COL","HUR","TOT","PC_LF","M","2019-11",10.71224,
"COL","HUR","TOT","PC_LF","M","2019-12",10.39724,
"COL","HUR","TOT","PC_LF","M","2020-01",10.70984,
"COL","HUR","TOT","PC_LF","M","2020-02",10.92227,
"COL","HUR","TOT","PC_LF","M","2020-03",12.29729,
"COL","HUR","TOT","PC_LF","M","2020-04",19.64175,
"COL","HUR","TOT","PC_LF","M","2020-05",20.65685,
"COL","HUR","TOT","PC_LF","M","2020-06",20.10382,
"COL","HUR","TOT","PC_LF","M","2020-07",19.32987,
"COL","HUR","TOT","PC_LF","M","2020-08",17.20321,
"COL","HUR","TOT","PC_LF","M","2020-09",16.52242,
"COL","HUR","TOT","PC_LF","M","2020-10",16.19376,
"COL","HUR","TOT","PC_LF","M","2020-11",15.27022,
"COL","HUR","TOT","PC_LF","M","2020-12",14.59743,
"COL","HUR","TOT","PC_LF","M","2021-01",14.24794,
"COL","HUR","TOT","PC_LF","M","2021-02",14.30764,
"COL","HUR","TOT","PC_LF","M","2021-03",13.79918,
"COL","HUR","TOT","PC_LF","M","2021-04",14.86964,
"COL","HUR","TOT","PC_LF","M","2021-05",15.02483,
"COL","HUR","TOT","PC_LF","M","2021-06",14.55466,
"COL","HUR","TOT","PC_LF","M","2021-07",13.62325,
"COL","HUR","TOT","PC_LF","M","2021-08",12.67445,
"COL","HUR","TOT","PC_LF","M","2021-09",12.71496,
"EU27_2020","HUR","TOT","PC_LF","M","2005-01",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-02",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-03",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-04",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-05",9.8,
